username,email,Knowledge Check 1,Knowledge Check 2,Final Exam,Total,Last visit,Stuck
learner6721,learner6721@example.com,80,60,80,76,,
learner6722,learner6722@example.com,80,60,60,64,,
learner6723,learner6723@example.com,60,60,60,60,,
learner6724,learner6724@example.com,100,90,100,98,,
learner6725,learner6725@example.com,100,60,100,92,,
learner6726,learner6726@example.com,80,100,90,90,,
learner6727,learner6727@example.com,100,100,80,88,,
learner6728,learner6728@example.com,70,60,80,74,,
learner6729,learner6729@example.com,100,80,90,90,,
learner6730,learner6730@example.com,80,60,70,70,,
learner6731,learner6731@example.com,80,100,70,78,,
learner6732,learner6732@example.com,90,60,80,78,,
learner6733,learner6733@example.com,60,70,80,74,,
learner6734,learner6734@example.com,90,70,90,86,,
learner6735,learner6735@example.com,100,100,70,82,,
learner6736,learner6736@example.com,60,100,60,68,,
learner6737,learner6737@example.com,90,70,60,68,,
learner6738,learner6738@example.com,80,80,80,80,,
learner6739,learner6739@example.com,80,100,100,96,,
learner6740,learner6740@example.com,80,90,100,94,,
learner6741,learner6741@example.com,100,100,80,88,,
learner6742,learner6742@example.com,90,90,80,84,,
learner6743,learner6743@example.com,80,90,100,94,,
learner6744,learner6744@example.com,90,90,100,96,,
learner6745,learner6745@example.com,80,80,90,86,,
learner6746,learner6746@example.com,100,80,100,96,,
learner6747,learner6747@example.com,80,100,80,84,,
learner6748,learner6748@example.com,80,100,90,90,,
learner6749,learner6749@example.com,80,90,100,94,,
learner6750,learner6750@example.com,100,80,90,90,,
learner6751,learner6751@example.com,80,90,100,94,,
learner6752,learner6752@example.com,100,100,90,94,,
learner6753,learner6753@example.com,80,90,90,88,,
learner6754,learner6754@example.com,80,100,100,96,,
learner6755,learner6755@example.com,90,100,100,98,,
learner6756,learner6756@example.com,80,100,100,96,,
learner6757,learner6757@example.com,80,100,90,90,,
learner6758,learner6758@example.com,100,90,80,86,,
learner6759,learner6759@example.com,80,100,100,96,,
learner6760,learner6760@example.com,90,100,80,86,,
learner6761,learner6761@example.com,100,80,100,96,,
learner6762,learner6762@example.com,90,100,80,86,,
learner6763,learner6763@example.com,90,70,70,74,,
learner6764,learner6764@example.com,40,40,10,22,,
learner6765,learner6765@example.com,70,10,80,64,,
learner6766,learner6766@example.com,0,30,0,6,,
learner6767,learner6767@example.com,20,90,30,40,,
learner6768,learner6768@example.com,0,70,80,62,,
learner6769,learner6769@example.com,0,30,90,60,,
learner6770,learner6770@example.com,0,40,60,44,,
learner6771,learner6771@example.com,0,90,40,42,,
learner6772,learner6772@example.com,40,20,20,24,,
learner6773,learner6773@example.com,60,90,30,48,,
learner6774,learner6774@example.com,90,80,20,46,,
learner6775,learner6775@example.com,100,20,80,72,,
learner6776,learner6776@example.com,80,10,20,30,,
learner6777,learner6777@example.com,10,90,0,20,,
learner6778,learner6778@example.com,50,40,100,78,,
learner6779,learner6779@example.com,10,40,90,64,,
learner6780,learner6780@example.com,60,90,40,54,,
learner6781,learner6781@example.com,40,30,60,50,,
learner6782,learner6782@example.com,70,0,60,50,,
learner6783,learner6783@example.com,20,100,50,54,,
learner6784,learner6784@example.com,10,30,80,56,,
learner6785,learner6785@example.com,90,10,30,38,,
learner6786,learner6786@example.com,10,90,50,50,,
learner6787,learner6787@example.com,80,90,10,40,,
learner6788,learner6788@example.com,40,40,0,16,,
learner6789,learner6789@example.com,90,0,100,78,,
learner6790,learner6790@example.com,30,20,40,34,,
learner6791,learner6791@example.com,50,100,50,60,,
learner6792,learner6792@example.com,50,100,0,30,,
learner6793,learner6793@example.com,80,60,90,82,,
learner6794,learner6794@example.com,80,60,90,82,,
learner6795,learner6795@example.com,60,70,90,80,,
learner6796,learner6796@example.com,60,60,90,78,,
learner6797,learner6797@example.com,60,70,60,62,,
learner6798,learner6798@example.com,100,70,60,70,,
learner6799,learner6799@example.com,80,70,90,84,,
learner6800,learner6800@example.com,90,100,60,74,,
learner6801,learner6801@example.com,100,90,100,98,,
learner6802,learner6802@example.com,90,100,100,98,,
learner6803,learner6803@example.com,70,70,90,82,,
learner6804,learner6804@example.com,80,70,90,84,,
learner6805,learner6805@example.com,100,80,80,84,,
learner6806,learner6806@example.com,60,60,80,72,,
learner6807,learner6807@example.com,80,90,70,76,,
learner6808,learner6808@example.com,100,60,70,74,,
learner6809,learner6809@example.com,80,70,70,72,,
learner6810,learner6810@example.com,80,90,90,88,,
learner6811,learner6811@example.com,80,70,80,78,,
learner6812,learner6812@example.com,90,100,80,86,,
learner6813,learner6813@example.com,90,60,70,72,,
learner6814,learner6814@example.com,100,70,90,88,,
learner6815,learner6815@example.com,90,100,70,80,,
learner6816,learner6816@example.com,60,100,70,74,,
learner6817,learner6817@example.com,60,100,70,74,,
learner6818,learner6818@example.com,100,60,100,92,,
learner6819,learner6819@example.com,90,70,90,86,,
learner6820,learner6820@example.com,90,70,70,74,,
learner6821,learner6821@example.com,90,100,100,98,,
learner6822,learner6822@example.com,100,60,90,86,,
learner6823,learner6823@example.com,90,70,90,86,,
learner6824,learner6824@example.com,80,100,60,72,,
learner6825,learner6825@example.com,100,100,70,82,,
learner6826,learner6826@example.com,80,80,60,68,,
learner6827,learner6827@example.com,80,60,80,76,,
learner6828,learner6828@example.com,80,60,60,64,,
learner6829,learner6829@example.com,60,60,60,60,,
learner6830,learner6830@example.com,100,90,100,98,,
learner6831,learner6831@example.com,100,60,100,92,,
learner6832,learner6832@example.com,80,100,90,90,,
learner6833,learner6833@example.com,100,100,80,88,,
learner6834,learner6834@example.com,70,60,80,74,,
learner6835,learner6835@example.com,100,80,90,90,,
learner6836,learner6836@example.com,80,60,70,70,,
learner6837,learner6837@example.com,80,100,70,78,,
learner6838,learner6838@example.com,90,60,80,78,,
learner6839,learner6839@example.com,60,70,80,74,,
learner6840,learner6840@example.com,90,70,90,86,,
learner6841,learner6841@example.com,100,100,70,82,,
learner6842,learner6842@example.com,60,100,60,68,,
learner6843,learner6843@example.com,90,70,60,68,,
learner6844,learner6844@example.com,80,80,80,80,,
learner6845,learner6845@example.com,80,100,100,96,,
learner6846,learner6846@example.com,80,90,100,94,,
learner6847,learner6847@example.com,100,100,80,88,,
learner6848,learner6848@example.com,90,90,80,84,,
learner6849,learner6849@example.com,80,90,100,94,,
learner6850,learner6850@example.com,90,90,100,96,,
learner6851,learner6851@example.com,80,80,90,86,,
learner6852,learner6852@example.com,100,80,100,96,,
learner6853,learner6853@example.com,80,100,80,84,,
learner6854,learner6854@example.com,80,100,90,90,,
learner6855,learner6855@example.com,80,90,100,94,,
learner6856,learner6856@example.com,100,80,90,90,,
learner6857,learner6857@example.com,80,90,100,94,,
learner6858,learner6858@example.com,100,100,90,94,,
learner6859,learner6859@example.com,80,90,90,88,,
learner6860,learner6860@example.com,80,100,100,96,,
learner6861,learner6861@example.com,90,100,100,98,,
learner6862,learner6862@example.com,80,100,100,96,,
learner6863,learner6863@example.com,80,100,90,90,,
learner6864,learner6864@example.com,100,90,80,86,,
learner6865,learner6865@example.com,80,100,100,96,,
learner6866,learner6866@example.com,90,100,80,86,,
learner6867,learner6867@example.com,100,80,100,96,,
learner6868,learner6868@example.com,90,100,80,86,,
learner6869,learner6869@example.com,90,70,70,74,,
learner6870,learner6870@example.com,40,40,10,22,,
learner6871,learner6871@example.com,70,10,80,64,,
learner6872,learner6872@example.com,0,30,0,6,,
learner6873,learner6873@example.com,20,90,30,40,,
learner6874,learner6874@example.com,0,70,80,62,,
learner6875,learner6875@example.com,0,30,90,60,,
learner6876,learner6876@example.com,0,40,60,44,,
learner6877,learner6877@example.com,0,90,40,42,,
learner6878,learner6878@example.com,40,20,20,24,,
learner6879,learner6879@example.com,60,90,30,48,,
learner6880,learner6880@example.com,90,80,20,46,,
learner6881,learner6881@example.com,100,20,80,72,,
learner6882,learner6882@example.com,80,10,20,30,,
learner6883,learner6883@example.com,10,90,0,20,,
learner6884,learner6884@example.com,50,40,100,78,,
learner6885,learner6885@example.com,10,40,90,64,,
learner6886,learner6886@example.com,60,90,40,54,,
learner6887,learner6887@example.com,40,30,60,50,,
learner6888,learner6888@example.com,70,0,60,50,,
learner6889,learner6889@example.com,20,100,50,54,,
learner6890,learner6890@example.com,10,30,80,56,,
learner6891,learner6891@example.com,90,10,30,38,,
learner6892,learner6892@example.com,10,90,50,50,,
learner6893,learner6893@example.com,80,90,10,40,,
learner6894,learner6894@example.com,40,40,0,16,,
learner6895,learner6895@example.com,90,0,100,78,,
learner6896,learner6896@example.com,30,20,40,34,,
learner6897,learner6897@example.com,50,100,50,60,,
learner6898,learner6898@example.com,50,100,0,30,,
learner6899,learner6899@example.com,80,60,90,82,,
learner6900,learner6900@example.com,80,60,90,82,,
learner6901,learner6901@example.com,60,70,90,80,,
learner6902,learner6902@example.com,60,60,90,78,,
learner6903,learner6903@example.com,60,70,60,62,,
learner6904,learner6904@example.com,100,70,60,70,,
learner6905,learner6905@example.com,80,70,90,84,,
learner6906,learner6906@example.com,90,100,60,74,,
learner6907,learner6907@example.com,100,90,100,98,,
learner6908,learner6908@example.com,90,100,100,98,,
learner6909,learner6909@example.com,70,70,90,82,,
learner6910,learner6910@example.com,80,70,90,84,,
learner6911,learner6911@example.com,100,80,80,84,,
learner6912,learner6912@example.com,60,60,80,72,,
learner6913,learner6913@example.com,80,90,70,76,,
learner6914,learner6914@example.com,100,60,70,74,,
learner6915,learner6915@example.com,80,70,70,72,,
learner6916,learner6916@example.com,80,90,90,88,,
learner6917,learner6917@example.com,80,70,80,78,,
learner6918,learner6918@example.com,90,100,80,86,,
learner6919,learner6919@example.com,90,60,70,72,,
learner6920,learner6920@example.com,100,70,90,88,,
learner6921,learner6921@example.com,90,100,70,80,,
learner6922,learner6922@example.com,60,100,70,74,,
learner6923,learner6923@example.com,60,100,70,74,,
learner6924,learner6924@example.com,100,60,100,92,,
learner6925,learner6925@example.com,90,70,90,86,,
learner6926,learner6926@example.com,90,70,70,74,,
learner6927,learner6927@example.com,90,100,100,98,,
learner6928,learner6928@example.com,100,60,90,86,,
learner6929,learner6929@example.com,90,70,90,86,,
learner6930,learner6930@example.com,80,100,60,72,,
learner6931,learner6931@example.com,100,100,70,82,,
learner6932,learner6932@example.com,80,80,60,68,,
learner6933,learner6933@example.com,80,60,80,76,,
learner6934,learner6934@example.com,80,60,60,64,,
learner6935,learner6935@example.com,60,60,60,60,,
learner6936,learner6936@example.com,100,90,100,98,,
learner6937,learner6937@example.com,100,60,100,92,,
learner6938,learner6938@example.com,80,100,90,90,,
learner6939,learner6939@example.com,100,100,80,88,,
learner6940,learner6940@example.com,70,60,80,74,,
learner6941,learner6941@example.com,100,80,90,90,,
learner6942,learner6942@example.com,80,60,70,70,,
learner6943,learner6943@example.com,80,100,70,78,,
learner6944,learner6944@example.com,90,60,80,78,,
learner6945,learner6945@example.com,60,70,80,74,,
learner6946,learner6946@example.com,90,70,90,86,,
learner6947,learner6947@example.com,100,100,70,82,,
learner6948,learner6948@example.com,60,100,60,68,,
learner6949,learner6949@example.com,90,70,60,68,,
learner6950,learner6950@example.com,80,80,80,80,,
learner6951,learner6951@example.com,80,100,100,96,,
learner6952,learner6952@example.com,80,90,100,94,,
learner6953,learner6953@example.com,100,100,80,88,,
learner6954,learner6954@example.com,90,90,80,84,,
learner6955,learner6955@example.com,80,90,100,94,,
learner6956,learner6956@example.com,90,90,100,96,,
learner6957,learner6957@example.com,80,80,90,86,,
learner6958,learner6958@example.com,100,80,100,96,,
learner6959,learner6959@example.com,80,100,80,84,,
learner6960,learner6960@example.com,80,100,90,90,,
learner6961,learner6961@example.com,80,90,100,94,,
learner6962,learner6962@example.com,100,80,90,90,,
learner6963,learner6963@example.com,80,90,100,94,,
learner6964,learner6964@example.com,100,100,90,94,,
learner6965,learner6965@example.com,80,90,90,88,,
learner6966,learner6966@example.com,80,100,100,96,,
learner6967,learner6967@example.com,90,100,100,98,,
learner6968,learner6968@example.com,80,100,100,96,,
learner6969,learner6969@example.com,80,100,90,90,,
learner6970,learner6970@example.com,100,90,80,86,,
learner6971,learner6971@example.com,80,100,100,96,,
learner6972,learner6972@example.com,90,100,80,86,,
learner6973,learner6973@example.com,100,80,100,96,,
learner6974,learner6974@example.com,90,100,80,86,,
learner6975,learner6975@example.com,90,10,30,38,,
learner6976,learner6976@example.com,10,90,50,50,,
learner6977,learner6977@example.com,80,90,10,40,,
learner6978,learner6978@example.com,40,40,0,16,,
learner6979,learner6979@example.com,90,0,100,78,,
learner6980,learner6980@example.com,30,20,40,34,,
learner6981,learner6981@example.com,50,100,50,60,,
learner6982,learner6982@example.com,50,100,0,30,,
learner6983,learner6983@example.com,80,60,90,82,,
learner6984,learner6984@example.com,80,60,90,82,,
learner6985,learner6985@example.com,60,70,90,80,,
learner6986,learner6986@example.com,60,60,90,78,,
learner6987,learner6987@example.com,60,70,60,62,,
learner6988,learner6988@example.com,100,70,60,70,,
learner6989,learner6989@example.com,80,70,90,84,,
learner6990,learner6990@example.com,90,100,60,74,,
learner6991,learner6991@example.com,100,90,100,98,,
learner6992,learner6992@example.com,90,100,100,98,,
learner6993,learner6993@example.com,70,70,90,82,,
learner6994,learner6994@example.com,80,70,90,84,,
learner6995,learner6995@example.com,100,80,80,84,,
learner6996,learner6996@example.com,60,60,80,72,,
learner6997,learner6997@example.com,80,90,70,76,,
learner6998,learner6998@example.com,100,60,70,74,,
learner6999,learner6999@example.com,80,70,70,72,,
learner7000,learner7000@example.com,80,90,90,88,,
learner7001,learner7001@example.com,80,70,80,78,,
learner7002,learner7002@example.com,90,100,80,86,,
learner7003,learner7003@example.com,90,60,70,72,,
learner7004,learner7004@example.com,100,70,90,88,,
learner7005,learner7005@example.com,90,100,70,80,,
learner7006,learner7006@example.com,60,100,70,74,,
learner7007,learner7007@example.com,60,100,70,74,,
learner7008,learner7008@example.com,100,60,100,92,,
learner7009,learner7009@example.com,90,70,90,86,,
learner7010,learner7010@example.com,90,70,70,74,,
learner7011,learner7011@example.com,90,100,100,98,,
learner7012,learner7012@example.com,100,60,90,86,,
